userId,movieId,rating
8747579,109191,3
8747579,110127,2.5
8747579,110501,2.5
12821628,110130,2
12821628,108932,3
12821628,110501,2.5
12821628,110566,2.5
12821628,110102,3.5
3103887,110102,4
3103887,110553,3
3103887,108928,3
3103887,110130,2.5
3103887,110566,3
8253435,110130,2.5
8253435,110501,2.5
8253435,108188,2.5
8253435,110553,2.5
8253435,110127,3
11253162,110566,2.5
11253162,110102,3.5
11253162,109191,3
11253162,108928,3
11253162,108932,3.5
3603245,110286,3
3603245,110566,3
3603245,108932,4
3603245,110102,4
3603245,110127,3
12741737,109191,3.5
12741737,110566,3
12741737,110102,4
12741737,110286,3
12741737,110501,3
5730689,110130,2.5
5730689,108188,3
5730689,108190,4
5730689,110102,4
5730689,108932,4
9764658,110102,4
9764658,110127,3
9764658,108932,3.5
9764658,110286,3
9764658,110566,3
1730617,110553,2.5
1730617,109191,2.5
1730617,110102,3.5
1730617,110501,2.5
1730617,108928,2.5
9619667,110566,3
9619667,109191,3.5
9619667,110501,3.5
9619667,110553,3
9619667,108932,4
6975738,108928,3
6975738,108932,3.5
6975738,110130,2
6975738,109191,3
6975738,110286,2.5
7830214,109191,3
7830214,110130,2
7830214,110566,2.5
7830214,110553,2.5
7830214,110286,3
13691323,110566,3
13691323,108932,4
13691323,110501,3.5
13691323,110102,4
13691323,110127,3.5
19076306,108190,4
19076306,110566,3
19076306,110127,3.5
19076306,110130,3
19076306,110286,3
8508804,110127,3
8508804,109191,3.5
8508804,110102,4
8508804,110130,2.5
8508804,110501,3
3339715,110127,2.5
3339715,110501,2.5
3339715,109191,2.5
3339715,110566,2.5
3339715,110553,2.5
14748319,110286,3
14748319,108190,4
14748319,110102,4
14748319,110501,3
14748319,108932,4
7957060,110553,2.5
7957060,110102,3
7957060,110130,2
7957060,110127,2.5
7957060,110501,2.5
1763749,108190,3
1763749,108188,2.5
1763749,110501,2.5
1763749,110102,3.5
1763749,110286,2.5
6540069,110286,2.5
6540069,110102,3.5
6540069,110501,3
6540069,109191,3
6540069,110127,2.5
16946203,110566,2.5
16946203,110130,2
16946203,110102,3.5
16946203,108928,2.5
16946203,109191,3
6603205,110553,3
6603205,110566,3
6603205,110501,3
6603205,110127,3
6603205,110102,3.5
11457914,110566,2.5
11457914,110553,2.5
11457914,110102,3.5
11457914,110286,2.5
11457914,109191,3
3739235,108928,3
3739235,110102,3.5
3739235,110130,2
3739235,110127,2.5
3739235,108932,3.5
6464073,109864,3.5
6464073,110102,4
6464073,108945,3
6464073,110127,3
6464073,109846,3
18497379,110501,2.5
18497379,110102,3.5
18497379,109191,3
18497379,108928,3
18497379,108932,3.5
19315172,108190,4
19315172,110102,4
19315172,110130,3
19315172,108932,4
19315172,110501,3.5
7525819,110286,2
7525819,110102,3
7525819,110553,2
7525819,110501,2.5
7525819,110566,2
3035910,108928,3
3035910,110286,2.5
3035910,110127,2.5
3035910,108932,3.5
3035910,110553,2.5
4834436,110566,2.5
4834436,108188,2.5
4834436,110553,2.5
4834436,110501,3
4834436,108932,3.5
14458765,109191,3
14458765,110127,3
14458765,110286,3
14458765,110566,3
14458765,108932,3.5
7520283,110553,2.5
7520283,108928,3
7520283,110501,2.5
7520283,110286,2.5
7520283,110130,2.5
7642056,110553,2.5
7642056,110501,2.5
7642056,110566,2.5
7642056,109191,3
7642056,110102,3.5
3918803,110102,4
3918803,110553,3
3918803,110501,3
3918803,110286,3
3918803,110566,3
19256036,110102,3.5
19256036,110286,3
19256036,109191,3
19256036,110127,3
19256036,110553,3
6940338,109191,3
6940338,110102,3.5
6940338,110501,3
6940338,108932,3.5
6940338,110553,3
4652937,110286,2.5
4652937,108932,3
4652937,110102,3.5
4652937,108188,2.5
4652937,110130,2
13955049,110127,2.5
13955049,110501,3
13955049,110553,2.5
13955049,110566,2.5
13955049,110102,3.5
12210677,108188,2.5
12210677,111921,2.5
12210677,109723,2.5
12210677,109673,2.5
12210677,111659,3
2054356,108932,2.5
2054356,109191,2
2054356,110566,1.5
2054356,110501,2
2054356,110127,2
1729635,108190,4
1729635,108932,4
1729635,110501,3
1729635,110566,3
1729635,110553,3
4958672,109191,2.5
4958672,110102,3
4958672,110286,2.5
4958672,110130,2
4958672,108932,3
8096782,110286,3.5
8096782,110102,4
8096782,108932,4
8096782,110566,3.5
8096782,108928,3.5
3831145,110102,4
3831145,110127,3.5
3831145,110566,3
3831145,108932,4
3831145,110553,3.5
19894260,108190,4
19894260,110127,3
19894260,110130,2.5
19894260,110553,3
19894260,108188,3
10948838,110102,3
10948838,110501,2.5
10948838,108928,2.5
10948838,110566,2
10948838,108932,3
13414075,109846,3
13414075,110553,3
13414075,110127,3
13414075,109673,3
13414075,109864,3.5
12556954,110127,3
12556954,108190,3.5
12556954,110130,2.5
12556954,110501,3
12556954,110553,3
14027348,110102,3.5
14027348,110553,2.5
14027348,110566,2.5
14027348,110127,2.5
14027348,108932,3
2438123,108932,3.5
2438123,110566,3
2438123,110501,3
2438123,110127,3
2438123,110102,4
47346,110553,3
47346,110102,4
47346,108932,3.5
47346,110130,2.5
47346,110501,3
915434,108928,3.5
915434,110566,3
915434,110286,3
915434,108932,4
915434,110127,3
11911,110286,3
11911,110566,2.5
11911,110130,2.5
11911,110102,3.5
11911,110501,3
250758,110130,2
250758,110102,3.5
250758,110286,3
250758,109853,3
250758,110127,3
4188388,110102,3.5
4188388,110127,2.5
4188388,110501,2.5
4188388,109191,3
4188388,110553,2.5
8879835,109191,3
8879835,110102,3.5
8879835,110286,2.5
8879835,110127,2.5
8879835,110566,2.5
11662237,110127,2.5
11662237,110553,2.5
11662237,110102,3.5
11662237,110286,2.5
11662237,108932,3.5
954440,110102,4
954440,110553,3
954440,110130,2.5
954440,108928,3
954440,110501,3
18821653,110553,2.5
18821653,110678,2.5
18821653,107769,2.5
18821653,110611,2.5
18821653,109397,2.5
24913,110553,2.5
24913,108932,3
24913,110286,2.5
24913,110127,2.5
24913,110501,2.5
18734387,108932,3
18734387,110102,3
18734387,110501,2.5
18734387,110127,2.5
18734387,110130,2
8184440,110553,3
8184440,109397,3
8184440,110566,3
8184440,110678,3
8184440,107769,3
10304221,110127,2.5
10304221,110566,2
10304221,110102,3
10304221,110130,1.5
10304221,108932,3
11989886,110553,2.5
11989886,109853,3
11989886,110130,2
11989886,110501,2.5
11989886,108945,2.5
989108,110127,2.5
989108,109191,3
989108,110286,2.5
989108,108928,2.5
989108,110553,2.5
11811032,110501,2.5
11811032,110127,2
11811032,110566,2
11811032,110130,1.5
11811032,109191,2.5
16094225,110102,3.5
16094225,110127,2.5
16094225,110553,2.5
16094225,109191,3
16094225,110130,2
12837648,109191,3
12837648,110286,3
12837648,108932,3.5
12837648,110102,3.5
12837648,110130,2
18901739,110566,2.5
18901739,109191,3
18901739,110501,3
18901739,110130,2
18901739,110553,2.5
4243167,110286,3.5
4243167,109864,4
4243167,110553,3.5
4243167,110130,3
4243167,110102,4
18829511,110566,2.5
18829511,110553,2.5
18829511,109376,3.5
18829511,110750,3
18829511,110730,3
5639011,110553,2.5
5639011,108928,2.5
5639011,110286,2.5
5639011,110501,2.5
5639011,110566,2.5
1552871,110127,2.5
1552871,110102,3.5
1552871,110553,2.5
1552871,108190,3.5
1552871,108188,2.5
5043974,110566,2.5
5043974,108928,3
5043974,110553,2.5
5043974,110102,3.5
5043974,110286,2.5
3619285,110501,3
3619285,110286,3
3619285,110102,3.5
3619285,110130,2.5
3619285,108188,3
5269586,110553,2.5
5269586,110286,3
5269586,109191,3
5269586,110130,2.5
5269586,110127,3
4567797,110127,2.5
4567797,110566,2.5
4567797,110102,3.5
4567797,108188,2.5
4567797,108190,3.5
12368741,110553,2.5
12368741,110286,2.5
12368741,108928,3
12368741,110102,3.5
12368741,110127,2.5
13493875,109191,3
13493875,110553,3
13493875,110130,2
13493875,110102,3.5
13493875,110286,3
12909286,108928,3
12909286,109191,3
12909286,110501,3
12909286,110553,3
12909286,110566,3
19202668,109191,3.5
19202668,110286,3
19202668,110566,3
19202668,108932,4
19202668,110130,2.5
16713196,110286,3
16713196,110102,4
16713196,108932,3.5
16713196,110127,3
16713196,110130,2.5
4849402,110130,2
4849402,110501,2.5
4849402,110566,2.5
4849402,110127,2.5
4849402,108928,3
18894969,110102,3.5
18894969,108932,3
18894969,108928,2.5
18894969,108945,2.5
18894969,110553,2.5
16725144,110127,3
16725144,110286,3
16725144,110102,4
16725144,110130,2.5
16725144,110501,3
1744888,108932,3.5
1744888,110566,2.5
1744888,108928,3
1744888,109191,3
1744888,110130,2.5
11719837,110501,3
11719837,110286,3
11719837,110102,3.5
11719837,108932,3.5
11719837,110127,3
6935659,110566,2.5
6935659,110501,3
6935659,110127,3
6935659,110553,3
6935659,110286,3
16688869,108190,3.5
16688869,110566,2.5
16688869,110501,3
16688869,110553,2.5
16688869,110102,3.5
6345569,110553,2
6345569,109191,2.5
6345569,110501,2
6345569,110127,2
6345569,110102,3
15168235,110130,2.5
15168235,108928,3
15168235,110127,3
15168235,110102,3.5
15168235,110553,3
2548929,110130,2
2548929,110553,2.5
2548929,108932,3.5
2548929,108928,3
2548929,110286,2.5
11371434,110130,1.5
11371434,110566,2
11371434,108188,2
11371434,110286,2
11371434,110102,3
4877104,110130,3
4877104,108928,3.5
4877104,110553,3.5
4877104,110127,3.5
4877104,109191,3.5
16650327,110501,3
16650327,110566,3
16650327,108945,3
16650327,109191,3
16650327,110553,3
4024073,110566,3
4024073,108928,3.5
4024073,109191,3.5
4024073,110553,3
4024073,110130,2.5
18063192,110130,2.5
18063192,110566,3
18063192,110127,3
18063192,110501,3
18063192,110102,4
13811897,110501,3
13811897,108190,3.5
13811897,110553,3
13811897,110566,2.5
13811897,110130,2
3704425,110127,2.5
3704425,108928,2.5
3704425,110553,2.5
3704425,108932,3
3704425,110102,3.5
16719089,110553,3
16719089,110501,3
16719089,110130,2.5
16719089,108932,3.5
16719089,109191,3
15067610,110553,2.5
15067610,110501,2.5
15067610,110127,2.5
15067610,110130,2
15067610,110102,3
3911141,110501,3
3911141,108932,3.5
3911141,110566,3
3911141,110102,4
3911141,110130,2.5
740061,110553,2.5
740061,110501,2.5
740061,110127,2.5
740061,110286,2.5
740061,108190,3.5
3993067,110130,2.5
3993067,109191,3
3993067,110127,3
3993067,110553,3
3993067,110566,3
6596364,110553,3
6596364,110130,2.5
6596364,110501,3
6596364,108190,3.5
6596364,108188,3
6115241,110130,3
6115241,110286,3
6115241,110501,3
6115241,108932,4.5
6115241,110102,4
18493647,108928,3
18493647,110102,3.5
18493647,108932,3.5
18493647,110127,3
18493647,110566,2.5
1339118,110130,2
1339118,108928,2.5
1339118,110102,3.5
1339118,110501,3
1339118,110566,2.5
17787446,108928,3
17787446,110553,3
17787446,110501,3
17787446,110127,3
17787446,109191,3
1157423,108932,4
1157423,110102,4
1157423,110553,3.5
1157423,110127,3.5
1157423,110130,3
13468371,108928,3
13468371,110102,3.5
13468371,110130,2
13468371,110127,2.5
13468371,108932,3.5
6464465,110102,3.5
6464465,110130,2.5
6464465,108928,3
6464465,109191,3
6464465,110553,3
10762947,108932,4
10762947,110102,4.5
10762947,110286,3.5
10762947,108928,3.5
10762947,109191,3.5
15373416,110286,3
15373416,109191,3
15373416,110501,3
15373416,110130,2
15373416,108928,3
5369158,110127,3
5369158,110102,3.5
5369158,110286,3
5369158,108928,3
5369158,110553,3
19903565,109191,3
19903565,110130,2.5
19903565,108928,3
19903565,110127,3
19903565,110566,2.5
7882600,108188,3
7882600,110127,3
7882600,110501,3
7882600,110566,3
7882600,110130,2.5
106124,108928,3.5
106124,110286,3
106124,110127,3
106124,110130,2.5
106124,110553,3
14524939,110553,2.5
14524939,108932,3
14524939,110566,2.5
14524939,109191,2.5
14524939,110127,2.5
9008520,110130,3
9008520,110501,3.5
9008520,109853,4
9008520,110102,4
9008520,108928,3.5
228487,108928,3.5
228487,109191,3.5
228487,110501,3.5
228487,110566,3
228487,108932,4
8869780,110553,3
8869780,110127,3
8869780,110102,4
8869780,110566,3
8869780,108190,4
14919314,110553,2.5
14919314,108928,3
14919314,110286,2.5
14919314,110130,2
14919314,110127,2.5
6644624,110553,2
6644624,110102,2.5
6644624,110501,2
6644624,108188,1.5
6644624,110286,2
13342920,110566,3
13342920,110501,3
13342920,110286,3
13342920,110553,3
13342920,110127,3
7581026,108928,3
7581026,110501,3
7581026,110127,3
7581026,110286,3
7581026,110566,3
2002525,110553,2.5
2002525,108190,3.5
2002525,110102,3.5
2002525,110501,3
2002525,108188,2.5
18649317,110553,3
18649317,110611,3
18649317,108190,4
18649317,109569,3
18649317,110678,3.5
2643071,110611,2
2643071,109376,2.5
2643071,110678,2.5
2643071,108932,3
2643071,110750,2.5
4415215,110102,3.5
4415215,109846,3
4415215,109864,3
4415215,110127,2.5
4415215,110130,2
8349113,109191,3
8349113,108928,3
8349113,110553,2.5
8349113,110501,2.5
8349113,110566,2.5
17874122,110286,3
17874122,109191,3
17874122,110566,3
17874122,110102,4
17874122,108932,3.5
3641913,110102,4
3641913,110501,3
3641913,110286,3
3641913,109723,3.5
3641913,110566,3
13131755,110127,3
13131755,108932,3.5
13131755,110102,3.5
13131755,110553,3
13131755,110130,2
1727670,110127,3
1727670,110501,3
1727670,109191,3
1727670,108932,3.5
1727670,110553,3
1882842,108928,3
1882842,110501,3
1882842,110130,2.5
1882842,110102,4
1882842,109191,3.5
9499788,110130,1.5
9499788,110286,2.5
9499788,109864,2.5
9499788,110553,2.5
9499788,110102,3
8219678,110553,3
8219678,110127,3
8219678,110102,4
8219678,110286,3
8219678,108932,3.5
13865693,110553,2.5
13865693,110102,3.5
13865693,110501,2.5
13865693,108932,3.5
13865693,108928,3
17497393,108932,3.5
17497393,110102,3.5
17497393,108928,3
17497393,110501,3
17497393,110130,2
4647598,110566,3
4647598,110102,4
4647598,108928,3
4647598,110553,3
4647598,108932,3.5
6752196,110553,3
6752196,110501,3
6752196,110286,3
6752196,108190,3.5
6752196,110127,3
6035084,109853,2
6035084,109864,2
6035084,110553,2
6035084,108945,2
6035084,110501,2.5
2283772,109376,3.5
2283772,110678,3
2283772,109740,2.5
2283772,110501,2.5
2283772,110566,2.5
6328547,108190,3.5
6328547,110130,2
6328547,110127,2.5
6328547,110102,3.5
6328547,110566,2.5
229040,108932,3
229040,110553,2
229040,110102,3
229040,109191,2.5
229040,110286,2.5
1122150,110501,3
1122150,108928,3.5
1122150,108932,3.5
1122150,110286,3
1122150,109191,3.5
9627596,108188,2
9627596,110566,2
9627596,108932,3
9627596,110286,2.5
9627596,108190,3
9788269,110127,3
9788269,109191,3.5
9788269,110501,3
9788269,110566,3
9788269,110102,4
2981328,110286,3
2981328,109864,3.5
2981328,110127,3
2981328,110553,3
2981328,110130,2.5
16983763,110501,2
16983763,110553,2
16983763,110566,2
16983763,110611,2
16983763,108928,2
17951529,108932,3.5
17951529,110501,2.5
17951529,110553,2.5
17951529,110102,3.5
17951529,109191,3
9805629,110127,2
9805629,110286,2.5
9805629,110102,3
9805629,110553,2.5
9805629,109191,2.5
1555335,110130,2.5
1555335,110611,3
1555335,110286,3
1555335,110566,3
1555335,108932,3.5
10108542,109397,3
10108542,110566,3
10108542,110611,3
10108542,110501,3
10108542,107769,3
10399845,110501,2.5
10399845,110127,2.5
10399845,108928,3
10399845,108932,3.5
10399845,110102,3.5
18338243,108928,3
18338243,110127,2.5
18338243,110553,2.5
18338243,109191,3
18338243,110130,2
13224719,110127,2.5
13224719,110130,2
13224719,110566,2.5
13224719,110553,2.5
13224719,109191,3
10742550,110553,3
10742550,108932,3.5
10742550,110102,3.5
10742550,110286,3
10742550,109191,3
4030753,110286,2
4030753,110553,2
4030753,109191,2.5
4030753,110130,1.5
4030753,110501,2.5
7955453,110566,2.5
7955453,110286,3
7955453,108188,2.5
7955453,108932,3.5
7955453,110127,2.5
10034868,109191,2.5
10034868,110102,3.5
10034868,110553,2.5
10034868,108932,3
10034868,110130,2
227272,110130,2
227272,108928,3
227272,110553,2.5
227272,110566,2.5
227272,110127,2.5
10921137,109191,3
10921137,110102,3.5
10921137,108932,3
10921137,110553,2.5
10921137,110130,2
11885760,108188,2.5
11885760,110553,2.5
11885760,108190,3
11885760,110102,3.5
11885760,110130,2
12055077,109864,3.5
12055077,110127,3
12055077,110102,4
12055077,110501,3
12055077,109673,3
19446446,110102,4
19446446,108945,3.5
19446446,109846,3.5
19446446,110130,3
19446446,109853,3.5
11644233,110127,3
11644233,110102,3.5
11644233,110286,3
11644233,108932,3.5
11644233,110553,3
130612,108932,3.5
130612,110566,3
130612,110130,2.5
130612,110501,3
130612,110102,4
8341184,108932,3.5
8341184,110286,3
8341184,110553,3
8341184,110127,3
8341184,110102,4
19802511,110127,3
19802511,110566,2.5
19802511,110286,3
19802511,108190,3.5
19802511,108188,2.5
16636967,110553,3
16636967,108928,3
16636967,110130,2.5
16636967,110501,3
16636967,110286,3
13590340,108928,2.5
13590340,110127,2.5
13590340,108932,3
13590340,110286,2.5
13590340,110553,2.5
11078434,110566,2.5
11078434,108932,3.5
11078434,110127,2.5
11078434,110501,2.5
11078434,110553,2.5
13491125,108932,4
13491125,110127,3.5
13491125,110130,3
13491125,109191,3.5
13491125,110102,4
13379336,109846,3.5
13379336,109673,3
13379336,109864,3.5
13379336,110286,3
13379336,109853,3.5
3816017,108932,4
3816017,110501,3.5
3816017,110286,3.5
3816017,109191,3.5
3816017,110566,3
12861903,110102,3.5
12861903,108932,3.5
12861903,110501,3
12861903,108928,3
12861903,110566,3
5491198,110286,2.5
5491198,110102,3.5
5491198,110566,2.5
5491198,110501,2.5
5491198,108928,3
8475118,110553,2.5
8475118,108190,3.5
8475118,110501,2.5
8475118,109569,2.5
8475118,110127,2.5
12778245,108932,2.5
12778245,110501,2
12778245,109853,2
12778245,109864,2
12778245,110102,2.5
18472892,110553,3
18472892,110566,3
18472892,110501,3
18472892,110127,3
18472892,108190,4
14668715,110566,2.5
14668715,109191,3
14668715,108928,3
14668715,110501,2.5
14668715,108932,3.5
9682178,110130,2
9682178,110566,2.5
9682178,110553,2.5
9682178,109191,2.5
9682178,108928,2.5
1784056,110566,2.5
1784056,108932,3.5
1784056,110127,2.5
1784056,108188,2.5
1784056,110553,2.5
16694763,109191,3
16694763,110501,2.5
16694763,110102,3.5
16694763,110566,2.5
16694763,110553,2.5
8222716,109376,3.5
8222716,110611,2.5
8222716,107769,3
8222716,110553,3
8222716,110566,2.5
17628471,110501,2.5
17628471,110286,2
17628471,110553,2
17628471,110127,2
17628471,110102,2.5
620182,110102,4
620182,110501,3
620182,108188,3
620182,110130,2.5
620182,110566,3
16602515,108932,3
16602515,110102,3.5
16602515,110566,2.5
16602515,110127,2.5
16602515,110130,2
7302600,110130,2.5
7302600,108932,4
7302600,110501,3
7302600,110566,3
7302600,110286,3
16464919,110553,2.5
16464919,108188,2.5
16464919,110501,2.5
16464919,108932,3.5
16464919,108190,3.5
10019116,110553,2.5
10019116,108188,2.5
10019116,110127,2.5
10019116,110566,2.5
10019116,108932,3.5
16053451,110286,3
16053451,110566,2.5
16053451,110102,3.5
16053451,108932,3.5
16053451,110127,3
10096165,108932,3.5
10096165,108928,3
10096165,110501,2.5
10096165,110102,3.5
10096165,109191,3
17812951,110102,3
17812951,109191,2.5
17812951,110566,2
17812951,110130,1.5
17812951,110553,2
14182858,108932,3.5
14182858,110127,2.5
14182858,110102,3.5
14182858,110286,3
14182858,110566,2.5
10847463,110566,2.5
10847463,110501,2.5
10847463,110130,2
10847463,108928,2.5
10847463,109191,3
6735300,110102,3.5
6735300,110286,2.5
6735300,110130,2
6735300,110566,2.5
6735300,110501,2.5
6149623,109191,3.5
6149623,110566,3
6149623,110553,3
6149623,110286,3
6149623,110127,3
10566286,110553,2.5
10566286,109853,3
10566286,109846,3
10566286,109673,3
10566286,110501,3
5095840,110553,3
5095840,108932,4
5095840,110130,2.5
5095840,110127,3
5095840,108190,4
19841804,110286,3
19841804,108932,3.5
19841804,110127,3
19841804,110130,2
19841804,108188,2.5
12420839,110566,2.5
12420839,108932,3
12420839,109191,2.5
12420839,110501,2.5
12420839,108928,2.5
10290379,110553,3.5
10290379,108932,4
10290379,108928,3.5
10290379,110501,3.5
10290379,110102,4
13036273,110501,2.5
13036273,110102,3
13036273,110553,2
13036273,109864,2.5
13036273,108945,2.5
3558809,108932,4
3558809,110501,3
3558809,110566,3
3558809,110130,2.5
3558809,110127,3
17671975,110127,3
17671975,110286,3
17671975,108928,3
17671975,108932,3.5
17671975,110553,3
8548167,110566,2.5
8548167,110130,2
8548167,110127,2.5
8548167,110286,2.5
8548167,108190,3
3471972,110566,3
3471972,110286,3.5
3471972,108932,4
3471972,110553,3
3471972,110130,3
10669359,110127,3
10669359,110286,3
10669359,110566,2.5
10669359,110553,2.5
10669359,110130,2
5856336,108932,3.5
5856336,109191,3
5856336,108928,3
5856336,110553,3
5856336,110286,3
2787347,110130,2.5
2787347,109191,3.5
2787347,108932,3.5
2787347,110286,3
2787347,110127,3
1365283,109191,3
1365283,110127,2.5
1365283,108932,3.5
1365283,110130,2
1365283,110286,2.5
10037815,110130,3
10037815,108188,3
10037815,108932,4
10037815,110286,3.5
10037815,110501,3.5
3391618,110286,2.5
3391618,110127,2.5
3391618,109191,2.5
3391618,110553,2.5
3391618,108928,2.5
19029084,109740,3
19029084,107769,3
19029084,109376,3
19029084,110611,2.5
19029084,110553,2.5
1992898,110130,2.5
1992898,110127,3
1992898,110566,3
1992898,110286,3
1992898,108932,3.5
3866776,110286,2.5
3866776,109076,2.5
3866776,110501,2.5
3866776,110127,2.5
3866776,107209,2.5
16332305,110553,2.5
16332305,110501,2.5
16332305,110286,2.5
16332305,110102,3.5
16332305,110127,2.5
3836323,110286,2.5
3836323,110501,2.5
3836323,109853,2.5
3836323,110130,2
3836323,109846,2.5
19056982,110501,2.5
19056982,110286,2.5
19056982,110566,2.5
19056982,108928,2.5
19056982,108932,3
13019342,110501,2.5
13019342,108928,2.5
13019342,110566,2.5
13019342,110102,3.5
13019342,108932,3.5
5978537,110102,3.5
