movieId,rating
64614.0,4.0
3198.0,4.0
105844.0,4.0
3741.0,4.0
3467.0,4.0
34405.0,4.0
933.0,4.0
1223.0,4.0
1245.0,4.0
1269.0,4.0
3089.0,4.0
33794.0,4.0
2804.0,4.0
3469.0,4.0
1956.0,4.0
951.0,4.0
2132.0,4.0
2919.0,4.0
3683.0,4.0
1090.0,4.0
3578.0,4.0
2010.0,4.0
3983.0,4.0
2726.0,4.0
3362.0,4.0
1953.0,4.0
2542.0,4.0
3735.0,4.0
919.0,4.0
2502.0,4.0
6867.0,4.0
27846.0,4.0
3334.0,4.0
7560.0,4.0
1200.0,4.0
8638.0,4.0
1036.0,4.0
5147.0,4.0
1086.0,4.0
7215.0,4.0
26131.0,4.0
1358.0,4.0
2935.0,4.0
3147.0,4.0
71033.0,4.0
3801.0,4.0
1175.0,4.0
1537.0,4.0
6777.0,4.0
906.0,4.0
92259.0,4.0
1132.0,4.0
123.0,4.0
599.0,4.0
2313.0,4.0
1235.0,4.0
7116.0,4.0
7132.0,4.0
55071.0,4.0
589.0,4.0
3090.0,4.0
26614.0,4.0
971.0,4.0
3266.0,4.0
678.0,4.0
1264.0,4.0
3095.0,4.0
1263.0,4.0
6001.0,4.0
71899.0,4.0
7084.0,4.0
48738.0,4.0
265.0,4.0
5177.0,4.0
2176.0,4.0
1931.0,4.0
2360.0,4.0
8228.0,4.0
7022.0,4.0
5060.0,4.0
64620.0,4.0
1270.0,4.0
78574.0,4.0
1361.0,4.0
3681.0,4.0
26729.0,4.0
59315.0,4.0
6993.0,4.0
1293.0,4.0
44191.0,4.0
30707.0,4.0
954.0,4.0
5878.0,4.0
5603.0,4.0
89492.0,4.0
924.0,4.0
3629.0,4.0
6787.0,4.0
29.0,4.0
2575.0,4.0
2318.0,4.0
63082.0,4.0
1218.0,4.0
945.0,4.0
213.0,4.0
8873.0,4.0
3019.0,4.0
3006.0,4.0
66371.0,4.0
1231.0,4.0
2020.0,4.0
6791.0,4.0
1963.0,4.0
76093.0,4.0
741.0,4.0
1446.0,4.0
1300.0,4.0
2966.0,4.0
28.0,4.0
33166.0,4.0
194.0,4.0
1104.0,4.0
936.0,4.0
1952.0,4.0
3083.0,4.0
55820.0,4.0
32.0,4.0
8128.0,4.0
6874.0,4.0
2951.0,4.0
562.0,4.0
4995.0,4.0
2973.0,4.0
54286.0,4.0
17.0,4.0
7323.0,4.0
55247.0,4.0
5418.0,4.0
70286.0,4.0
55442.0,4.0
1939.0,4.0
4886.0,4.0
1394.0,4.0
4881.0,4.0
4329.0,4.0
2997.0,4.0
44665.0,4.0
8874.0,4.0
2467.0,4.0
8132.0,4.0
3549.0,4.0
1211.0,4.0
71462.0,4.0
4326.0,4.0
6852.0,4.0
7925.0,4.0
2351.0,4.0
5008.0,4.0
1289.0,4.0
1096.0,4.0
40629.0,4.0
914.0,4.0
3671.0,4.0
8961.0,4.0
2918.0,4.0
1240.0,4.0
46578.0,4.0
4967.0,4.0
1246.0,4.0
72641.0,4.0
1265.0,4.0
97304.0,4.0
2194.0,4.0
6773.0,4.0
3347.0,4.0
2729.0,4.0
6724.0,4.0
73344.0,4.0
3275.0,4.0
475.0,4.0
1249.0,4.0
824.0,4.0
1079.0,4.0
3654.0,4.0
57669.0,4.0
51255.0,4.0
3462.0,4.0
6711.0,4.0
72554.0,4.0
3360.0,4.0
2183.0,4.0
3508.0,4.0
2936.0,4.0
40819.0,4.0
4095.0,4.0
6870.0,4.0
6954.0,4.0
4262.0,4.0
4144.0,4.0
3897.0,4.0
4432.0,4.0
64839.0,4.0
1161.0,4.0
4327.0,4.0
50068.0,4.0
3451.0,4.0
1944.0,4.0
915.0,4.0
3996.0,4.0
5225.0,4.0
4027.0,4.0
8125.0,4.0
5319.0,4.0
2208.0,4.0
3068.0,4.0
1938.0,4.0
7438.0,4.0
6807.0,4.0
4211.0,4.0
2064.0,4.0
3634.0,4.0
1961.0,4.0
529.0,4.0
8207.0,4.0
1192.0,4.0
6377.0,4.0
2068.0,4.0
1281.0,4.0
947.0,4.0
27803.0,4.0
45950.0,4.0
7063.0,4.0
2511.0,4.0
26662.0,4.0
5791.0,4.0
8645.0,4.0
7234.0,4.0
1610.0,4.0
942.0,4.0
4546.0,4.0
555.0,4.0
7766.0,4.0
1238.0,4.0
25850.0,4.0
2728.0,4.0
3736.0,4.0
2268.0,4.0
3200.0,4.0
3916.0,4.0
1734.0,4.0
56367.0,4.0
56782.0,4.0
2212.0,4.0
1279.0,4.0
33171.0,4.0
55814.0,4.0
940.0,4.0
3733.0,4.0
308.0,4.0
4306.0,4.0
3359.0,4.0
319.0,4.0
223.0,4.0
3819.0,4.0
8157.0,4.0
88129.0,4.0
1236.0,4.0
55363.0,4.0
8784.0,4.0
6620.0,4.0
6539.0,4.0
5989.0,4.0
1927.0,4.0
1719.0,4.0
41.0,4.0
326.0,4.0
581.0,4.0
46976.0,4.0
50872.0,4.0
2336.0,4.0
3265.0,4.0
2300.0,4.0
6299.0,4.0
58303.0,4.0
8530.0,4.0
2921.0,4.0
2917.0,4.0
52952.0,4.0
2248.0,4.0
80906.0,4.0
27727.0,4.0
1084.0,4.0
4037.0,4.0
52885.0,4.0
1635.0,4.0
3060.0,4.0
4103.0,4.0
63876.0,4.0
4406.0,4.0
955.0,4.0
6291.0,4.0
5669.0,4.0
8665.0,4.0
3739.0,4.0
81932.0,4.0
714.0,4.0
76251.0,4.0
3910.0,4.0
44199.0,4.0
1784.0,4.0
8950.0,4.0
2927.0,4.0
1674.0,4.0
1171.0,4.0
1274.0,4.0
3421.0,4.0
65642.0,4.0
3114.0,4.0
58.0,4.0
99114.0,4.0
3551.0,4.0
49530.0,4.0
1296.0,4.0
7139.0,4.0
6.0,4.0
26587.0,4.0
44195.0,4.0
6591.0,4.0
6953.0,4.0
4873.0,4.0
4034.0,4.0
2970.0,4.0
61236.0,4.0
5602.0,4.0
49961.0,4.0
5690.0,4.0
69122.0,4.0
1111.0,4.0
3814.0,4.0
8958.0,4.0
7073.0,4.0
497.0,4.0
3788.0,4.0
3424.0,4.0
7023.0,4.0
2971.0,4.0
54259.0,4.0
7482.0,4.0
1.0,4.0
81591.0,4.0
27879.0,4.0
94959.0,4.0
59387.0,4.0
1643.0,4.0
66934.0,4.0
71535.0,4.0
2501.0,4.0
2206.0,4.0
6271.0,4.0
3507.0,4.0
31437.0,4.0
7087.0,4.0
4641.0,4.0
1387.0,4.0
6942.0,4.0
38061.0,4.0
3152.0,4.0
3364.0,4.0
77455.0,4.0
1261.0,4.0
1466.0,4.0
47629.0,4.0
1968.0,4.0
8973.0,4.0
2288.0,4.0
6650.0,4.0
47610.0,4.0
89745.0,4.0
88810.0,4.0
2863.0,4.0
2905.0,4.0
55908.0,4.0
1069.0,4.0
948.0,4.0
1185.0,4.0
1748.0,4.0
48696.0,4.0
7147.0,4.0
556.0,4.0
74324.0,4.0
3384.0,4.0
2066.0,4.0
47099.0,4.0
7981.0,4.0
215.0,4.0
154.0,4.0
55118.0,4.0
4465.0,4.0
55052.0,4.0
3317.0,4.0
2076.0,4.0
33660.0,4.0
5876.0,4.0
1357.0,4.0
2670.0,4.0
30803.0,4.0
98809.0,4.0
39292.0,4.0
80463.0,4.0
36529.0,4.0
946.0,4.0
3098.0,4.0
6283.0,4.0
49272.0,4.0
3505.0,4.0
150.0,4.0
949.0,4.0
2401.0,4.0
8970.0,3.5
3062.0,3.5
1227.0,3.5
6433.0,3.5
8589.0,3.5
2732.0,3.5
27721.0,3.5
59369.0,3.5
5525.0,3.5
2359.0,3.5
54997.0,3.5
1960.0,3.5
7209.0,3.5
4848.0,3.5
69757.0,3.5
965.0,3.5
32587.0,3.5
1220.0,3.5
7445.0,3.5
3481.0,3.5
7934.0,3.5
51540.0,3.5
2686.0,3.5
97938.0,3.5
1682.0,3.5
628.0,3.5
1625.0,3.5
91658.0,3.5
6612.0,3.5
56339.0,3.5
7091.0,3.5
8542.0,3.5
4239.0,3.5
7076.0,3.5
8951.0,3.5
1997.0,3.5
48774.0,3.5
5339.0,3.5
7566.0,3.5
3911.0,3.5
931.0,3.5
5954.0,3.5
1253.0,3.5
55765.0,3.5
87232.0,3.5
1307.0,3.5
1955.0,3.5
6808.0,3.5
5064.0,3.5
102445.0,3.5
2871.0,3.5
41997.0,3.5
7327.0,3.5
7980.0,3.5
508.0,3.5
2931.0,3.5
85342.0,3.5
55290.0,3.5
2648.0,3.5
4963.0,3.5
6639.0,3.5
2330.0,3.5
3783.0,3.5
3097.0,3.5
2594.0,3.5
728.0,3.5
68073.0,3.5
89774.0,3.5
2944.0,3.5
97921.0,3.5
5604.0,3.5
74458.0,3.5
902.0,3.5
5903.0,3.5
65188.0,3.5
4304.0,3.5
6385.0,3.5
2067.0,3.5
56607.0,3.5
4223.0,3.5
1050.0,3.5
2160.0,3.5
4979.0,3.5
2599.0,3.5
82459.0,3.5
2761.0,3.5
4846.0,3.5
7478.0,3.5
5617.0,3.5
900.0,3.5
8966.0,3.5
3498.0,3.5
3224.0,3.5
1077.0,3.5
89864.0,3.5
3543.0,3.5
86882.0,3.5
26840.0,3.5
101.0,3.5
1834.0,3.5
5608.0,3.5
5902.0,3.5
176.0,3.5
3160.0,3.5
66097.0,3.5
3105.0,3.5
161.0,3.5
3038.0,3.5
670.0,3.5
5135.0,3.5
1060.0,3.5
5367.0,3.5
36517.0,3.5
7584.0,3.5
1103.0,3.5
54503.0,3.5
1023.0,3.5
4720.0,3.5
1344.0,3.5
68358.0,3.5
1177.0,3.5
2677.0,3.5
67255.0,3.5
4426.0,3.5
272.0,3.5
1912.0,3.5
2065.0,3.5
3471.0,3.5
1649.0,3.5
6244.0,3.5
7619.0,3.5
6552.0,3.5
2396.0,3.5
6796.0,3.5
33154.0,3.5
16.0,3.5
59018.0,3.5
3100.0,3.5
8337.0,3.5
3271.0,3.5
6971.0,3.5
2947.0,3.5
314.0,3.5
373.0,3.5
1285.0,3.5
7088.0,3.5
866.0,3.5
1365.0,3.5
3039.0,3.5
1935.0,3.5
57243.0,3.5
106920.0,3.5
4014.0,3.5
3363.0,3.5
3310.0,3.5
81834.0,3.5
3148.0,3.5
5747.0,3.5
1797.0,3.5
25777.0,3.5
4857.0,3.5
8949.0,3.5
5377.0,3.5
8368.0,3.5
1287.0,3.5
1243.0,3.5
72733.0,3.5
2291.0,3.5
1232.0,3.5
96079.0,3.5
48082.0,3.5
38886.0,3.5
98961.0,3.5
2969.0,3.5
5120.0,3.5
26082.0,3.5
2908.0,3.5
2203.0,3.5
2352.0,3.5
4298.0,3.5
492.0,3.5
125.0,3.5
1273.0,3.5
60684.0,3.5
50851.0,3.5
2000.0,3.5
428.0,3.5
73017.0,3.5
34542.0,3.5
2872.0,3.5
551.0,3.5
69481.0,3.5
6669.0,3.5
7235.0,3.5
2940.0,3.5
88125.0,3.5
247.0,3.5
4021.0,3.5
4187.0,3.5
58295.0,3.5
1374.0,3.5
3811.0,3.5
3067.0,3.5
3246.0,3.5
1348.0,3.5
59731.0,3.5
1305.0,3.5
86345.0,3.5
1809.0,3.5
6947.0,3.5
1788.0,3.5
2730.0,3.5
1653.0,3.5
6567.0,3.5
6502.0,3.5
53550.0,3.5
446.0,3.5
3929.0,3.5
45928.0,3.5
1957.0,3.5
3252.0,3.5
3037.0,3.5
483.0,3.5
364.0,3.5
8370.0,3.5
2932.0,3.5
2716.0,3.5
2795.0,3.5
3221.0,3.5
5010.0,3.5
1097.0,3.5
1298.0,3.5
1282.0,3.5
7034.0,3.5
302.0,3.5
1301.0,3.5
91542.0,3.5
96610.0,3.5
56788.0,3.5
1257.0,3.5
4776.0,3.5
920.0,3.5
3094.0,3.5
64622.0,3.5
535.0,3.5
104913.0,3.5
4855.0,3.5
53894.0,3.5
1150.0,3.5
8596.0,3.5
6216.0,3.5
3521.0,3.5
1066.0,3.5
6667.0,3.5
5062.0,3.5
4359.0,3.5
8491.0,3.5
5169.0,3.5
55444.0,3.5
705.0,3.5
92535.0,3.5
3967.0,3.5
38038.0,3.5
96829.0,3.5
7493.0,3.5
57274.0,3.5
8253.0,3.5
1962.0,3.5
4795.0,3.5
4225.0,3.5
1845.0,3.5
4191.0,3.5
1354.0,3.5
1527.0,3.5
918.0,3.5
1035.0,3.5
27831.0,3.5
3545.0,3.5
7158.0,3.5
3728.0,3.5
7027.0,3.5
2391.0,3.5
1663.0,3.5
199.0,3.5
6783.0,3.5
4642.0,3.5
4407.0,3.5
82.0,3.5
6296.0,3.5
5446.0,3.5
2071.0,3.5
79242.0,3.5
72998.0,3.5
6776.0,3.5
838.0,3.5
3606.0,3.5
2398.0,3.5
6786.0,3.5
1954.0,3.5
6163.0,3.5
7459.0,3.5
733.0,3.5
3448.0,3.5
37741.0,3.5
2580.0,3.5
2565.0,3.5
4422.0,3.5
6093.0,3.5
2395.0,3.5
38304.0,3.5
5515.0,3.5
2333.0,3.5
86347.0,3.5
60753.0,3.5
2866.0,3.5
3104.0,3.5
553.0,3.5
31878.0,3.5
6333.0,3.5
1947.0,3.5
1641.0,3.5
7802.0,3.5
538.0,3.5
73.0,3.5
72226.0,3.5
3260.0,3.5
6440.0,3.5
60487.0,3.5
77658.0,3.5
2202.0,3.5
4380.0,3.5
4970.0,3.5
2745.0,3.5
2070.0,3.5
2579.0,3.5
4903.0,3.5
81562.0,3.5
7042.0,3.5
7371.0,3.5
474.0,3.5
5385.0,3.5
6902.0,3.5
2972.0,3.5
3182.0,3.5
973.0,3.5
3365.0,3.5
4007.0,3.5
932.0,3.5
1095.0,3.5
927.0,3.5
6662.0,3.5
41226.0,3.5
106100.0,3.5
6753.0,3.5
8981.0,3.5
5341.0,3.5
55280.0,3.5
1673.0,3.5
4969.0,3.5
4251.0,3.5
30822.0,3.5
34528.0,3.5
1884.0,3.5
1120.0,3.5
1594.0,3.5
87304.0,3.5
1124.0,3.5
2791.0,3.5
47423.0,3.5
3822.0,3.5
26502.0,3.5
104841.0,3.5
3358.0,3.5
2570.0,3.5
6708.0,3.5
6218.0,3.5
1921.0,3.5
665.0,3.5
96821.0,3.5
7149.0,3.5
2937.0,3.5
1078.0,3.5
4184.0,3.5
9010.0,3.5
1340.0,3.5
56251.0,3.5
8464.0,3.5
214.0,3.5
5304.0,3.5
2948.0,3.5
6987.0,3.5
7932.0,3.5
4322.0,3.5
8042.0,3.5
5034.0,3.5
8340.0,3.5
3747.0,3.5
1946.0,3.5
5605.0,3.5
534.0,3.5
96811.0,3.5
26939.0,3.5
83132.0,3.5
7564.0,3.5
7160.0,3.5
55276.0,3.5
8798.0,3.5
1729.0,3.5
3178.0,3.5
3499.0,3.5
1215.0,3.5
4334.0,3.5
7419.0,3.5
4928.0,3.5
37731.0,3.5
36535.0,3.5
6235.0,3.5
4174.0,3.5
7387.0,3.5
7216.0,3.5
6565.0,3.5
6286.0,3.5
4019.0,3.5
3096.0,3.5
441.0,3.5
69844.0,3.5
3328.0,3.5
40815.0,3.5
2843.0,3.5
80489.0,3.5
5445.0,3.5
3952.0,3.5
229.0,3.5
26865.0,3.5
39183.0,3.5
7820.0,3.5
56715.0,3.5
55269.0,3.5
1094.0,3.5
3552.0,3.5
39381.0,3.5
5059.0,3.5
1694.0,3.5
262.0,3.5
588.0,3.5
52973.0,3.5
337.0,3.5
81847.0,3.5
52281.0,3.5
3476.0,3.5
51662.0,3.5
3836.0,3.5
54001.0,3.5
103335.0,3.5
89759.0,3.5
5417.0,3.5
3034.0,3.5
4555.0,3.5
3742.0,3.5
25.0,3.5
4710.0,3.5
968.0,3.5
3677.0,3.5
25923.0,3.5
4688.0,3.5
33903.0,3.5
1396.0,3.5
1730.0,3.5
1966.0,3.5
2529.0,3.5
1827.0,3.5
34072.0,3.5
65216.0,3.5
8039.0,3.5
5292.0,3.5
3989.0,3.5
7767.0,3.5
116.0,3.5
3052.0,3.5
1333.0,3.5
6306.0,3.5
33893.0,3.5
1295.0,3.5
1411.0,3.5
3556.0,3.5
7773.0,3.5
3135.0,3.5
1179.0,3.5
4945.0,3.5
4349.0,3.5
6881.0,3.5
6301.0,3.5
4896.0,3.5
2488.0,3.5
27592.0,3.5
50066.0,3.5
805.0,3.5
8158.0,3.5
47999.0,3.5
7064.0,3.5
1184.0,3.5
3527.0,3.5
2890.0,3.5
8011.0,3.5
281.0,3.5
2114.0,3.5
590.0,3.5
1356.0,3.5
348.0,3.5
6303.0,3.5
3959.0,3.5
80549.0,3.5
7836.0,3.5
25753.0,3.5
2946.0,3.5
81564.0,3.5
27728.0,3.5
97306.0,3.5
54995.0,3.5
2852.0,3.5
1277.0,3.5
8581.0,3.5
89904.0,3.5
471.0,3.5
5890.0,3.5
34271.0,3.5
4361.0,3.5
3386.0,3.5
27801.0,3.5
62849.0,3.5
8492.0,3.5
96655.0,3.5
55721.0,3.5
74545.0,3.5
501.0,3.5
4427.0,3.5
26547.0,3.5
2130.0,3.5
48165.0,3.5
1408.0,3.5
1073.0,3.5
1913.0,3.5
9018.0,3.5
322.0,3.5
1127.0,3.5
2115.0,3.5
349.0,3.5
5464.0,3.5
280.0,3.5
1226.0,3.5
2138.0,3.5
30820.0,3.5
8983.0,3.5
3925.0,3.5
7254.0,3.5
1967.0,3.5
1951.0,3.5
2284.0,3.5
7263.0,3.5
1302.0,3.5
3129.0,3.5
35836.0,3.5
3061.0,3.5
3256.0,3.5
79008.0,3.5
65261.0,3.5
27660.0,3.5
47644.0,3.5
5707.0,3.5
37729.0,3.5
2102.0,3.5
72011.0,3.5
6436.0,3.5
249.0,3.5
7386.0,3.5
3289.0,3.5
431.0,3.5
45210.0,3.5
32892.0,3.5
1275.0,3.5
3071.0,3.5
4523.0,3.5
69849.0,3.5
1785.0,3.5
2231.0,3.5
2664.0,3.5
3361.0,3.5
2618.0,3.5
6268.0,3.5
3653.0,3.5
1028.0,3.5
7040.0,3.5
56921.0,3.5
99149.0,3.5
33826.0,3.5
1500.0,3.5
480.0,3.5
986.0,3.5
74795.0,3.5
7334.0,3.5
46850.0,3.5
5992.0,3.5
7706.0,3.5
79073.0,3.5
3174.0,3.5
4535.0,3.5
30812.0,3.5
8507.0,3.5
4754.0,3.5
41285.0,3.5
235.0,3.5
41863.0,3.5
2924.0,3.5
1465.0,3.5
4378.0,3.5
6970.0,3.5
3546.0,3.5
6890.0,3.5
7018.0,3.5
44204.0,3.5
67997.0,3.5
6273.0,3.5
3210.0,3.5
1297.0,3.5
2925.0,3.5
81788.0,3.5
26003.0,3.5
43396.0,3.5
149.0,3.5
2108.0,3.5
8126.0,3.5
53468.0,3.5
3342.0,3.5
26151.0,3.5
300.0,3.5
26242.0,3.5
8712.0,3.5
5752.0,3.5
6979.0,3.5
1202.0,3.5
39234.0,3.5
2700.0,3.5
7143.0,3.5
595.0,3.5
440.0,3.5
5023.0,3.5
4711.0,3.5
1059.0,3.5
6857.0,3.5
8016.0,3.5
6663.0,3.5
6932.0,3.5
52967.0,3.5
27033.0,3.5
3795.0,3.5
79702.0,3.5
3077.0,3.5
2240.0,3.5
2952.0,3.5
6480.0,3.5
2204.0,3.5
1484.0,3.5
8493.0,3.5
4117.0,3.5
59784.0,3.5
52604.0,3.5
7028.0,3.5
53129.0,3.5
3405.0,3.5
8012.0,3.5
74948.0,3.5
8636.0,3.5
4022.0,3.5
1942.0,3.5
1873.0,3.5
4901.0,3.5
180.0,3.5
5300.0,3.5
37736.0,3.5
7070.0,3.5
4217.0,3.5
1180.0,3.5
31193.0,3.5
4787.0,3.5
6461.0,3.5
64034.0,3.5
50740.0,3.5
27834.0,3.5
5637.0,3.5
1241.0,3.5
91630.0,3.5
44788.0,3.5
90647.0,3.5
571.0,3.5
1964.0,3.5
6780.0,3.5
4703.0,3.5
4612.0,3.5
102125.0,3.5
79897.0,3.5
3751.0,3.5
3168.0,3.5
1046.0,3.5
4978.0,3.5
6579.0,3.5
3163.0,3.5
5820.0,3.5
1441.0,3.5
5325.0,3.5
8684.0,3.5
5508.0,3.5
85414.0,3.5
8094.0,3.5
1948.0,3.5
64285.0,3.5
64957.0,3.5
2442.0,3.5
4664.0,3.5
51471.0,3.5
2139.0,3.5
71579.0,3.5
3245.0,3.5
52319.0,3.5
991.0,3.5
2870.0,3.5
3703.0,3.5
5812.0,3.5
2285.0,3.5
1290.0,3.5
65133.0,3.5
921.0,3.5
25940.0,3.5
37733.0,3.5
44694.0,3.5
2739.0,3.5
5893.0,3.5
4954.0,3.5
6666.0,3.5
1082.0,3.5
8341.0,3.5
4499.0,3.5
1678.0,3.5
33649.0,3.5
3066.0,3.5
84152.0,3.5
6896.0,3.5
1464.0,3.5
63131.0,3.5
6710.0,3.5
2144.0,3.5
760.0,3.5
32160.0,3.5
26171.0,3.5
84392.0,3.5
37240.0,3.5
6893.0,3.5
30810.0,3.5
5017.0,3.5
6448.0,3.5
3675.0,3.5
6721.0,3.5
1639.0,3.5
97752.0,3.5
5577.0,3.5
98154.0,3.5
2912.0,3.5
8607.0,3.5
2355.0,3.5
4338.0,3.5
8754.0,3.5
2949.0,3.5
2797.0,3.5
2993.0,3.5
8195.0,3.5
53972.0,3.5
6323.0,3.5
8477.0,3.5
81257.0,3.5
46723.0,3.5
3793.0,3.5
7082.0,3.5
52042.0,3.5
6963.0,3.5
2390.0,3.5
5498.0,3.5
3044.0,3.5
79091.0,3.5
79553.0,3.5
8459.0,3.5
4783.0,3.5
3655.0,3.5
938.0,3.5
1672.0,3.5
104879.0,3.5
65225.0,3.5
3018.0,3.5
26585.0,3.5
3341.0,3.5
3072.0,3.5
3007.0,3.5
1584.0,3.5
40583.0,3.5
7210.0,3.5
3020.0,3.5
2321.0,3.5
34153.0,3.5
1286.0,3.5
46322.0,3.5
522.0,3.5
5329.0,3.5
1350.0,3.5
34.0,3.5
8656.0,3.5
3398.0,3.5
2349.0,3.5
1176.0,3.5
43376.0,3.5
105504.0,3.5
6297.0,3.5
50742.0,3.5
88744.0,3.5
4128.0,3.5
6101.0,3.5
3635.0,3.5
2140.0,3.5
6230.0,3.5
5899.0,3.5
3075.0,3.5
3723.0,3.5
96488.0,3.5
5816.0,3.5
1061.0,3.5
3108.0,3.5
1268.0,3.5
7700.0,3.5
1546.0,3.5
8261.0,3.5
3408.0,3.5
7649.0,3.5
5218.0,3.5
49286.0,3.5
3480.0,3.5
65514.0,3.5
2099.0,3.5
90866.0,3.5
6270.0,3.5
1393.0,3.5
2150.0,3.5
67087.0,3.5
48304.0,3.5
58047.0,3.5
5103.0,3.5
1012.0,3.5
6288.0,3.5
4105.0,3.5
2403.0,3.5
7124.0,3.5
5839.0,3.5
6214.0,3.5
7030.0,3.5
3680.0,3.5
88163.0,3.5
4515.0,3.5
26524.0,3.5
5095.0,3.5
81158.0,3.5
5630.0,3.5
40412.0,3.5
5349.0,3.5
7025.0,3.5
4932.0,3.5
5421.0,3.5
448.0,3.5
52435.0,3.5
6887.0,3.5
357.0,3.5
80219.0,3.5
4655.0,3.5
685.0,3.5
3267.0,3.5
26084.0,3.5
2423.0,3.5
4210.0,3.5
7062.0,3.5
1907.0,3.5
7056.0,3.5
2301.0,3.5
2243.0,3.5
6335.0,3.5
477.0,3.5
4292.0,3.5
2693.0,3.5
86190.0,3.5
4066.0,3.5
507.0,3.5
230.0,3.5
2922.0,3.5
8360.0,3.5
106782.0,3.5
3175.0,3.5
6370.0,3.5
2096.0,3.5
4705.0,3.5
85881.0,3.5
3397.0,3.5
7698.0,3.5
4047.0,3.5
27904.0,3.5
509.0,3.5
613.0,3.5
4741.0,3.5
2278.0,3.5
1188.0,3.5
56885.0,3.5
3093.0,3.5
62.0,3.5
2005.0,3.5
3244.0,3.5
27741.0,3.5
1025.0,3.5
73323.0,3.5
1759.0,3.5
3074.0,3.5
412.0,3.5
6983.0,3.5
4085.0,3.5
4016.0,3.5
8914.0,3.5
6542.0,3.5
2750.0,3.5
53956.0,3.5
8033.0,3.5
65135.0,3.5
5288.0,3.5
4220.0,3.5
4999.0,3.5
2968.0,3.5
2644.0,3.5
8584.0,3.5
81819.0,3.5
4801.0,3.5
1125.0,3.5
4809.0,3.5
4077.0,3.5
106489.0,3.5
1680.0,3.5
8143.0,3.5
627.0,3.5
3831.0,3.5
3055.0,3.5
