userId,movieId,rating
9533258,5,5
1319149,1,3
1319149,2,3.5
1319149,3,4
1319149,4,4.5
1319149,5,5
9487482,1,3
9487482,2,3.5
9487482,3,4
9487482,4,4.5
9487482,5,5
9296376,1,3
9296376,2,3.5
9296376,3,4
9296376,4,4.5
9296376,5,5
16447343,1,3
16447343,2,3.5
16447343,3,4
16447343,4,4.5
16447343,5,5
14809420,1,3
14809420,2,3.5
14809420,3,4
14809420,4,4.5
14809420,5,5
14546031,1,3
14546031,2,3.5
14546031,3,4
14546031,4,4.5
14546031,5,5
8710518,1,3
8710518,2,3.5
8710518,3,4
8710518,4,4.5
8710518,5,5
2475718,1,3
2475718,2,3.5
2475718,3,4
2475718,4,4.5
2475718,5,5
1567284,1,3
1567284,2,3.5
1567284,3,4
1567284,4,4.5
1567284,5,5
8747579,1,3
8747579,2,3.5
8747579,3,4
8747579,4,4.5
8747579,5,5
12821628,1,3
12821628,2,3.5
12821628,3,4
12821628,4,4.5
12821628,5,5
3103887,1,3
3103887,2,3.5
3103887,3,4
3103887,4,4.5
3103887,5,5
8253435,1,3
8253435,2,3.5
8253435,3,4
8253435,4,4.5
8253435,5,5
11253162,1,3
11253162,2,3.5
11253162,3,4
11253162,4,4.5
11253162,5,5
3603245,1,3
3603245,2,3.5
3603245,3,4
3603245,4,4.5
3603245,5,5
12741737,1,3
12741737,2,3.5
12741737,3,4
12741737,4,4.5
12741737,5,5
5730689,1,3
5730689,2,3.5
5730689,3,4
5730689,4,4.5
5730689,5,5
9764658,1,3
9764658,2,3.5
9764658,3,4
9764658,4,4.5
9764658,5,5
1730617,1,3
1730617,2,3.5
1730617,3,4
1730617,4,4.5
1730617,5,5
9619667,1,3
9619667,2,3.5
9619667,3,4
9619667,4,4.5
9619667,5,5
6975738,1,3
6975738,2,3.5
6975738,3,4
6975738,4,4.5
6975738,5,5
7830214,1,3
7830214,2,3.5
7830214,3,4
7830214,4,4.5
7830214,5,5
13691323,1,3
13691323,2,3.5
13691323,3,4
13691323,4,4.5
13691323,5,5
19076306,1,3
19076306,2,3.5
19076306,3,4
19076306,4,4.5
19076306,5,5
8508804,1,3
8508804,2,3.5
8508804,3,4
8508804,4,4.5
8508804,5,5
3339715,1,3
3339715,2,3.5
3339715,3,4
3339715,4,4.5
3339715,5,5
14748319,1,3
14748319,2,3.5
14748319,3,4
14748319,4,4.5
14748319,5,5
7957060,1,3
7957060,2,3.5
7957060,3,4
7957060,4,4.5
7957060,5,5
1763749,1,3
1763749,2,3.5
1763749,3,4
1763749,4,4.5
1763749,5,5
6540069,1,3
6540069,2,3.5
6540069,3,4
6540069,4,4.5
6540069,5,5
16946203,1,3
16946203,2,3.5
16946203,3,4
16946203,4,4.5
16946203,5,5
6603205,1,3
6603205,2,3.5
6603205,3,4
6603205,4,4.5
6603205,5,5
11457914,1,3
11457914,2,3.5
11457914,3,4
11457914,4,4.5
11457914,5,5
3739235,1,3
3739235,2,3.5
3739235,3,4
3739235,4,4.5
3739235,5,5
6464073,1,3
6464073,2,3.5
6464073,3,4
6464073,4,4.5
6464073,5,5
18497379,1,3
18497379,2,3.5
18497379,3,4
18497379,4,4.5
18497379,5,5
19315172,1,3
19315172,2,3.5
19315172,3,4
19315172,4,4.5
19315172,5,5
7525819,1,3
7525819,2,3.5
7525819,3,4
7525819,4,4.5
7525819,5,5
3035910,1,3
3035910,2,3.5
3035910,3,4
3035910,4,4.5
3035910,5,5
4834436,1,3
4834436,2,3.5
4834436,3,4
4834436,4,4.5
4834436,5,5
14458765,1,3
14458765,2,3.5
14458765,3,4
14458765,4,4.5
14458765,5,5
7520283,1,3
7520283,2,3.5
7520283,3,4
7520283,4,4.5
7520283,5,5
7642056,1,3
7642056,2,3.5
7642056,3,4
7642056,4,4.5
7642056,5,5
3918803,1,3
3918803,2,3.5
3918803,3,4
3918803,4,4.5
3918803,5,5
19256036,1,3
19256036,2,3.5
19256036,3,4
19256036,4,4.5
19256036,5,5
6940338,1,3
6940338,2,3.5
6940338,3,4
6940338,4,4.5
6940338,5,5
4652937,1,3
4652937,2,3.5
4652937,3,4
4652937,4,4.5
4652937,5,5
13955049,1,3
13955049,2,3.5
13955049,3,4
13955049,4,4.5
13955049,5,5
12210677,1,3
12210677,2,3.5
12210677,3,4
12210677,4,4.5
12210677,5,5
2054356,1,3
2054356,2,3.5
2054356,3,4
2054356,4,4.5
2054356,5,5
1729635,1,3
1729635,2,3.5
1729635,3,4
1729635,4,4.5
1729635,5,5
4958672,1,3
4958672,2,3.5
4958672,3,4
4958672,4,4.5
4958672,5,5
8096782,1,3
8096782,2,3.5
8096782,3,4
8096782,4,4.5
8096782,5,5
3831145,1,3
3831145,2,3.5
3831145,3,4
3831145,4,4.5
3831145,5,5
19894260,1,3
19894260,2,3.5
19894260,3,4
19894260,4,4.5
19894260,5,5
10948838,1,3
10948838,2,3.5
10948838,3,4
10948838,4,4.5
10948838,5,5
13414075,1,3
13414075,2,3.5
13414075,3,4
13414075,4,4.5
13414075,5,5
12556954,1,3
12556954,2,3.5
12556954,3,4
12556954,4,4.5
12556954,5,5
14027348,1,3
14027348,2,3.5
14027348,3,4
14027348,4,4.5
14027348,5,5
2438123,1,3
2438123,2,3.5
2438123,3,4
2438123,4,4.5
2438123,5,5
47346,1,3
47346,2,3.5
47346,3,4
47346,4,4.5
47346,5,5
915434,1,3
915434,2,3.5
915434,3,4
915434,4,4.5
915434,5,5
11911,1,3
11911,2,3.5
11911,3,4
11911,4,4.5
11911,5,5
250758,1,3
250758,2,3.5
250758,3,4
250758,4,4.5
250758,5,5
4188388,1,3
4188388,2,3.5
4188388,3,4
4188388,4,4.5
4188388,5,5
8879835,1,3
8879835,2,3.5
8879835,3,4
8879835,4,4.5
8879835,5,5
11662237,1,3
11662237,2,3.5
11662237,3,4
11662237,4,4.5
11662237,5,5
954440,1,3
954440,2,3.5
954440,3,4
954440,4,4.5
954440,5,5
18821653,1,3
18821653,2,3.5
18821653,3,4
18821653,4,4.5
18821653,5,5
24913,1,3
24913,2,3.5
24913,3,4
24913,4,4.5
24913,5,5
18734387,1,3
18734387,2,3.5
18734387,3,4
18734387,4,4.5
18734387,5,5
8184440,1,3
8184440,2,3.5
8184440,3,4
8184440,4,4.5
8184440,5,5
10304221,1,3
10304221,2,3.5
10304221,3,4
10304221,4,4.5
10304221,5,5
11989886,1,3
11989886,2,3.5
11989886,3,4
11989886,4,4.5
11989886,5,5
989108,1,3
989108,2,3.5
989108,3,4
989108,4,4.5
989108,5,5
11811032,1,3
11811032,2,3.5
11811032,3,4
11811032,4,4.5
11811032,5,5
16094225,1,3
16094225,2,3.5
16094225,3,4
16094225,4,4.5
16094225,5,5
12837648,1,3
12837648,2,3.5
12837648,3,4
12837648,4,4.5
12837648,5,5
18901739,1,3
18901739,2,3.5
18901739,3,4
18901739,4,4.5
18901739,5,5
4243167,1,3
4243167,2,3.5
4243167,3,4
4243167,4,4.5
4243167,5,5
18829511,1,3
18829511,2,3.5
18829511,3,4
18829511,4,4.5
18829511,5,5
5639011,1,3
5639011,2,3.5
5639011,3,4
5639011,4,4.5
5639011,5,5
1552871,1,3
1552871,2,3.5
1552871,3,4
1552871,4,4.5
1552871,5,5
5043974,1,3
5043974,2,3.5
5043974,3,4
5043974,4,4.5
5043974,5,5
3619285,1,3
3619285,2,3.5
3619285,3,4
3619285,4,4.5
3619285,5,5
5269586,1,3
5269586,2,3.5
5269586,3,4
5269586,4,4.5
5269586,5,5
4567797,1,3
4567797,2,3.5
4567797,3,4
4567797,4,4.5
4567797,5,5
12368741,1,3
12368741,2,3.5
12368741,3,4
12368741,4,4.5
12368741,5,5
13493875,1,3
13493875,2,3.5
13493875,3,4
13493875,4,4.5
13493875,5,5
12909286,1,3
12909286,2,3.5
12909286,3,4
12909286,4,4.5
12909286,5,5
19202668,1,3
19202668,2,3.5
19202668,3,4
19202668,4,4.5
19202668,5,5
16713196,1,3
16713196,2,3.5
16713196,3,4
16713196,4,4.5
16713196,5,5
4849402,1,3
4849402,2,3.5
4849402,3,4
4849402,4,4.5
4849402,5,5
18894969,1,3
18894969,2,3.5
18894969,3,4
18894969,4,4.5
18894969,5,5
16725144,1,3
16725144,2,3.5
16725144,3,4
16725144,4,4.5
16725144,5,5
1744888,1,3
1744888,2,3.5
1744888,3,4
1744888,4,4.5
1744888,5,5
11719837,1,3
11719837,2,3.5
11719837,3,4
11719837,4,4.5
11719837,5,5
6935659,1,3
6935659,2,3.5
6935659,3,4
6935659,4,4.5
6935659,5,5
16688869,1,3
16688869,2,3.5
16688869,3,4
16688869,4,4.5
16688869,5,5
6345569,1,3
6345569,2,3.5
6345569,3,4
6345569,4,4.5
6345569,5,5
15168235,1,3
15168235,2,3.5
15168235,3,4
15168235,4,4.5
15168235,5,5
2548929,1,3
2548929,2,3.5
2548929,3,4
2548929,4,4.5
2548929,5,5
11371434,1,3
11371434,2,3.5
11371434,3,4
11371434,4,4.5
11371434,5,5
4877104,1,3
4877104,2,3.5
4877104,3,4
4877104,4,4.5
4877104,5,5
16650327,1,3
16650327,2,3.5
16650327,3,4
16650327,4,4.5
16650327,5,5
4024073,1,3
4024073,2,3.5
4024073,3,4
4024073,4,4.5
4024073,5,5
18063192,1,3
18063192,2,3.5
18063192,3,4
18063192,4,4.5
18063192,5,5
13811897,1,3
13811897,2,3.5
13811897,3,4
13811897,4,4.5
13811897,5,5
3704425,1,3
3704425,2,3.5
3704425,3,4
3704425,4,4.5
3704425,5,5
16719089,1,3
16719089,2,3.5
16719089,3,4
16719089,4,4.5
16719089,5,5
15067610,1,3
15067610,2,3.5
15067610,3,4
15067610,4,4.5
15067610,5,5
3911141,1,3
3911141,2,3.5
3911141,3,4
3911141,4,4.5
3911141,5,5
740061,1,3
740061,2,3.5
740061,3,4
740061,4,4.5
740061,5,5
3993067,1,3
3993067,2,3.5
3993067,3,4
3993067,4,4.5
3993067,5,5
6596364,1,3
6596364,2,3.5
6596364,3,4
6596364,4,4.5
6596364,5,5
6115241,1,3
6115241,2,3.5
6115241,3,4
6115241,4,4.5
6115241,5,5
18493647,1,3
18493647,2,3.5
18493647,3,4
18493647,4,4.5
18493647,5,5
1339118,1,3
1339118,2,3.5
1339118,3,4
1339118,4,4.5
1339118,5,5
17787446,1,3
17787446,2,3.5
17787446,3,4
17787446,4,4.5
17787446,5,5
1157423,1,3
1157423,2,3.5
1157423,3,4
1157423,4,4.5
1157423,5,5
13468371,1,3
13468371,2,3.5
13468371,3,4
13468371,4,4.5
13468371,5,5
6464465,1,3
6464465,2,3.5
6464465,3,4
6464465,4,4.5
6464465,5,5
10762947,1,3
10762947,2,3.5
10762947,3,4
10762947,4,4.5
10762947,5,5
15373416,1,3
15373416,2,3.5
15373416,3,4
15373416,4,4.5
15373416,5,5
5369158,1,3
5369158,2,3.5
5369158,3,4
5369158,4,4.5
5369158,5,5
19903565,1,3
19903565,2,3.5
19903565,3,4
19903565,4,4.5
19903565,5,5
7882600,1,3
7882600,2,3.5
7882600,3,4
7882600,4,4.5
7882600,5,5
106124,1,3
106124,2,3.5
106124,3,4
106124,4,4.5
106124,5,5
14524939,1,3
14524939,2,3.5
14524939,3,4
14524939,4,4.5
14524939,5,5
9008520,1,3
9008520,2,3.5
9008520,3,4
9008520,4,4.5
9008520,5,5
228487,1,3
228487,2,3.5
228487,3,4
228487,4,4.5
228487,5,5
8869780,1,3
8869780,2,3.5
8869780,3,4
8869780,4,4.5
8869780,5,5
14919314,1,3
14919314,2,3.5
14919314,3,4
14919314,4,4.5
14919314,5,5
6644624,1,3
6644624,2,3.5
6644624,3,4
6644624,4,4.5
6644624,5,5
13342920,1,3
13342920,2,3.5
13342920,3,4
13342920,4,4.5
13342920,5,5
7581026,1,3
7581026,2,3.5
7581026,3,4
7581026,4,4.5
7581026,5,5
2002525,1,3
2002525,2,3.5
2002525,3,4
2002525,4,4.5
2002525,5,5
18649317,1,3
18649317,2,3.5
18649317,3,4
18649317,4,4.5
18649317,5,5
2643071,1,3
2643071,2,3.5
2643071,3,4
2643071,4,4.5
2643071,5,5
4415215,1,3
4415215,2,3.5
4415215,3,4
4415215,4,4.5
4415215,5,5
8349113,1,3
8349113,2,3.5
8349113,3,4
8349113,4,4.5
8349113,5,5
17874122,1,3
17874122,2,3.5
17874122,3,4
17874122,4,4.5
17874122,5,5
3641913,1,3
3641913,2,3.5
3641913,3,4
3641913,4,4.5
3641913,5,5
13131755,1,3
13131755,2,3.5
13131755,3,4
13131755,4,4.5
13131755,5,5
1727670,1,3
1727670,2,3.5
1727670,3,4
1727670,4,4.5
1727670,5,5
1882842,1,3
1882842,2,3.5
1882842,3,4
1882842,4,4.5
1882842,5,5
9499788,1,3
9499788,2,3.5
9499788,3,4
9499788,4,4.5
9499788,5,5
8219678,1,3
8219678,2,3.5
8219678,3,4
8219678,4,4.5
8219678,5,5
13865693,1,3
13865693,2,3.5
13865693,3,4
13865693,4,4.5
13865693,5,5
17497393,1,3
17497393,2,3.5
17497393,3,4
17497393,4,4.5
17497393,5,5
4647598,1,3
4647598,2,3.5
4647598,3,4
4647598,4,4.5
4647598,5,5
6752196,1,3
6752196,2,3.5
6752196,3,4
6752196,4,4.5
6752196,5,5
6035084,1,3
6035084,2,3.5
6035084,3,4
6035084,4,4.5
6035084,5,5
2283772,1,3
2283772,2,3.5
2283772,3,4
2283772,4,4.5
2283772,5,5
6328547,1,3
6328547,2,3.5
6328547,3,4
6328547,4,4.5
6328547,5,5
229040,1,3
229040,2,3.5
229040,3,4
229040,4,4.5
229040,5,5
1122150,1,3
1122150,2,3.5
1122150,3,4
1122150,4,4.5
1122150,5,5
9627596,1,3
9627596,2,3.5
9627596,3,4
9627596,4,4.5
9627596,5,5
9788269,1,3
9788269,2,3.5
9788269,3,4
9788269,4,4.5
9788269,5,5
2981328,1,3
2981328,2,3.5
2981328,3,4
2981328,4,4.5
2981328,5,5
16983763,1,3
16983763,2,3.5
16983763,3,4
16983763,4,4.5
16983763,5,5
17951529,1,3
17951529,2,3.5
17951529,3,4
17951529,4,4.5
17951529,5,5
9805629,1,3
9805629,2,3.5
9805629,3,4
9805629,4,4.5
9805629,5,5
1555335,1,3
1555335,2,3.5
1555335,3,4
1555335,4,4.5
1555335,5,5
10108542,1,3
10108542,2,3.5
10108542,3,4
10108542,4,4.5
10108542,5,5
10399845,1,3
10399845,2,3.5
10399845,3,4
10399845,4,4.5
10399845,5,5
18338243,1,3
18338243,2,3.5
18338243,3,4
18338243,4,4.5
18338243,5,5
13224719,1,3
13224719,2,3.5
13224719,3,4
13224719,4,4.5
13224719,5,5
10742550,1,3
10742550,2,3.5
10742550,3,4
10742550,4,4.5
10742550,5,5
4030753,1,3
4030753,2,3.5
4030753,3,4
4030753,4,4.5
4030753,5,5
7955453,1,3
7955453,2,3.5
7955453,3,4
7955453,4,4.5
7955453,5,5
10034868,1,3
10034868,2,3.5
10034868,3,4
10034868,4,4.5
10034868,5,5
227272,1,3
227272,2,3.5
227272,3,4
227272,4,4.5
227272,5,5
10921137,1,3
10921137,2,3.5
10921137,3,4
10921137,4,4.5
10921137,5,5
11885760,1,3
11885760,2,3.5
11885760,3,4
11885760,4,4.5
11885760,5,5
12055077,1,3
12055077,2,3.5
12055077,3,4
12055077,4,4.5
12055077,5,5
19446446,1,3
19446446,2,3.5
19446446,3,4
19446446,4,4.5
19446446,5,5
11644233,1,3
11644233,2,3.5
11644233,3,4
11644233,4,4.5
11644233,5,5
130612,1,3
130612,2,3.5
130612,3,4
130612,4,4.5
130612,5,5
8341184,1,3
8341184,2,3.5
8341184,3,4
8341184,4,4.5
8341184,5,5
19802511,1,3
19802511,2,3.5
19802511,3,4
19802511,4,4.5
19802511,5,5
16636967,1,3
16636967,2,3.5
16636967,3,4
16636967,4,4.5
16636967,5,5
13590340,1,3
13590340,2,3.5
13590340,3,4
13590340,4,4.5
13590340,5,5
11078434,1,3
11078434,2,3.5
11078434,3,4
11078434,4,4.5
11078434,5,5
13491125,1,3
13491125,2,3.5
13491125,3,4
13491125,4,4.5
13491125,5,5
13379336,1,3
13379336,2,3.5
13379336,3,4
13379336,4,4.5
13379336,5,5
3816017,1,3
3816017,2,3.5
3816017,3,4
3816017,4,4.5
3816017,5,5
12861903,1,3
12861903,2,3.5
12861903,3,4
12861903,4,4.5
12861903,5,5
5491198,1,3
5491198,2,3.5
5491198,3,4
5491198,4,4.5
5491198,5,5
8475118,1,3
8475118,2,3.5
8475118,3,4
8475118,4,4.5
8475118,5,5
12778245,1,3
12778245,2,3.5
12778245,3,4
12778245,4,4.5
12778245,5,5
18472892,1,3
18472892,2,3.5
18472892,3,4
18472892,4,4.5
18472892,5,5
14668715,1,3
14668715,2,3.5
14668715,3,4
14668715,4,4.5
14668715,5,5
9682178,1,3
9682178,2,3.5
9682178,3,4
9682178,4,4.5
9682178,5,5
1784056,1,3
1784056,2,3.5
1784056,3,4
1784056,4,4.5
1784056,5,5
16694763,1,3
16694763,2,3.5
16694763,3,4
16694763,4,4.5
16694763,5,5
8222716,1,3
8222716,2,3.5
8222716,3,4
8222716,4,4.5
8222716,5,5
17628471,1,3
17628471,2,3.5
17628471,3,4
17628471,4,4.5
17628471,5,5
620182,1,3
620182,2,3.5
620182,3,4
620182,4,4.5
620182,5,5
16602515,1,3
16602515,2,3.5
16602515,3,4
16602515,4,4.5
16602515,5,5
7302600,1,3
7302600,2,3.5
7302600,3,4
7302600,4,4.5
7302600,5,5
16464919,1,3
16464919,2,3.5
16464919,3,4
16464919,4,4.5
16464919,5,5
10019116,1,3
10019116,2,3.5
10019116,3,4
10019116,4,4.5
10019116,5,5
16053451,1,3
16053451,2,3.5
16053451,3,4
16053451,4,4.5
16053451,5,5
10096165,1,3
10096165,2,3.5
10096165,3,4
10096165,4,4.5
10096165,5,5
17812951,1,3
17812951,2,3.5
17812951,3,4
17812951,4,4.5
17812951,5,5
14182858,1,3
14182858,2,3.5
14182858,3,4
14182858,4,4.5
14182858,5,5
10847463,1,3
10847463,2,3.5
10847463,3,4
10847463,4,4.5
10847463,5,5
6735300,1,3
6735300,2,3.5
6735300,3,4
6735300,4,4.5
6735300,5,5
6149623,1,3
6149623,2,3.5
6149623,3,4
6149623,4,4.5
6149623,5,5
10566286,1,3
10566286,2,3.5
10566286,3,4
10566286,4,4.5
10566286,5,5
5095840,1,3
5095840,2,3.5
5095840,3,4
5095840,4,4.5
5095840,5,5
19841804,1,3
19841804,2,3.5
19841804,3,4
19841804,4,4.5
19841804,5,5
12420839,1,3
12420839,2,3.5
12420839,3,4
12420839,4,4.5
12420839,5,5
10290379,1,3
10290379,2,3.5
10290379,3,4
10290379,4,4.5
10290379,5,5
13036273,1,3
13036273,2,3.5
13036273,3,4
13036273,4,4.5
13036273,5,5
3558809,1,3
3558809,2,3.5
3558809,3,4
3558809,4,4.5
3558809,5,5
17671975,1,3
17671975,2,3.5
17671975,3,4
17671975,4,4.5
17671975,5,5
8548167,1,3
8548167,2,3.5
8548167,3,4
8548167,4,4.5
8548167,5,5
3471972,1,3
3471972,2,3.5
3471972,3,4
3471972,4,4.5
3471972,5,5
10669359,1,3
10669359,2,3.5
10669359,3,4
10669359,4,4.5
10669359,5,5
5856336,1,3
5856336,2,3.5
5856336,3,4
5856336,4,4.5
5856336,5,5
2787347,1,3
2787347,2,3.5
2787347,3,4
2787347,4,4.5
2787347,5,5
1365283,1,3
1365283,2,3.5
1365283,3,4
1365283,4,4.5
1365283,5,5
10037815,1,3
10037815,2,3.5
10037815,3,4
10037815,4,4.5
10037815,5,5
3391618,1,3
3391618,2,3.5
3391618,3,4
3391618,4,4.5
3391618,5,5
19029084,1,3
19029084,2,3.5
19029084,3,4
19029084,4,4.5
19029084,5,5
1992898,1,3
1992898,2,3.5
1992898,3,4
1992898,4,4.5
1992898,5,5
3866776,1,3
3866776,2,3.5
3866776,3,4
3866776,4,4.5
3866776,5,5
16332305,1,3
16332305,2,3.5
16332305,3,4
16332305,4,4.5
16332305,5,5
3836323,1,3
3836323,2,3.5
3836323,3,4
3836323,4,4.5
3836323,5,5
19056982,1,3
19056982,2,3.5
19056982,3,4
19056982,4,4.5
19056982,5,5
13019342,1,3
13019342,2,3.5
13019342,3,4
13019342,4,4.5
13019342,5,5
5978537,1,3
5978537,2,3.5
5978537,3,4
5978537,4,4.5
5978537,5,5
11547306,1,3
11547306,2,3.5
11547306,3,4
11547306,4,4.5
11547306,5,5
4993411,1,3
4993411,2,3.5
4993411,3,4
4993411,4,4.5
4993411,5,5
8447703,1,3
8447703,2,3.5
8447703,3,4
8447703,4,4.5
8447703,5,5
17785249,1,3
17785249,2,3.5
17785249,3,4
17785249,4,4.5
17785249,5,5
983123,1,3
983123,2,3.5
983123,3,4
983123,4,4.5
983123,5,5
10568804,1,3
10568804,2,3.5
10568804,3,4
10568804,4,4.5
10568804,5,5
7459736,1,3
7459736,2,3.5
7459736,3,4
7459736,4,4.5
7459736,5,5
19621799,1,3
19621799,2,3.5
19621799,3,4
19621799,4,4.5
19621799,5,5
17124593,1,3
17124593,2,3.5
17124593,3,4
17124593,4,4.5
17124593,5,5
12351291,1,3
12351291,2,3.5
12351291,3,4
12351291,4,4.5
12351291,5,5
8296194,1,3
8296194,2,3.5
8296194,3,4
8296194,4,4.5
8296194,5,5
11369666,1,3
11369666,2,3.5
11369666,3,4
11369666,4,4.5
11369666,5,5
18617883,1,3
18617883,2,3.5
18617883,3,4
18617883,4,4.5
18617883,5,5
12496015,1,3
12496015,2,3.5
12496015,3,4
12496015,4,4.5
12496015,5,5
19076039,1,3
19076039,2,3.5
19076039,3,4
19076039,4,4.5
19076039,5,5
6581397,1,3
6581397,2,3.5
6581397,3,4
6581397,4,4.5
6581397,5,5
10688487,1,3
10688487,2,3.5
10688487,3,4
10688487,4,4.5
10688487,5,5
11930750,1,3
11930750,2,3.5
11930750,3,4
11930750,4,4.5
11930750,5,5
7214085,1,3
7214085,2,3.5
7214085,3,4
7214085,4,4.5
7214085,5,5
3963955,1,3
3963955,2,3.5
3963955,3,4
3963955,4,4.5
3963955,5,5
12719038,1,3
12719038,2,3.5
12719038,3,4
12719038,4,4.5
12719038,5,5
3944344,1,3
3944344,2,3.5
3944344,3,4
3944344,4,4.5
3944344,5,5
9870462,1,3
9870462,2,3.5
9870462,3,4
9870462,4,4.5
9870462,5,5
2026851,1,3
2026851,2,3.5
2026851,3,4
2026851,4,4.5
2026851,5,5
614218,1,3
614218,2,3.5
614218,3,4
614218,4,4.5
614218,5,5
8037288,1,3
8037288,2,3.5
8037288,3,4
8037288,4,4.5
8037288,5,5
6874201,1,3
6874201,2,3.5
6874201,3,4
6874201,4,4.5
6874201,5,5
1159977,1,3
1159977,2,3.5
1159977,3,4
1159977,4,4.5
1159977,5,5
2370609,1,3
2370609,2,3.5
2370609,3,4
2370609,4,4.5
2370609,5,5
16110264,1,3
16110264,2,3.5
16110264,3,4
16110264,4,4.5
16110264,5,5
4959493,1,3
4959493,2,3.5
4959493,3,4
4959493,4,4.5
4959493,5,5
7039070,1,3
7039070,2,3.5
7039070,3,4
7039070,4,4.5
7039070,5,5
5892682,1,3
5892682,2,3.5
5892682,3,4
5892682,4,4.5
5892682,5,5
16024409,1,3
16024409,2,3.5
16024409,3,4
16024409,4,4.5
16024409,5,5
14087930,1,3
14087930,2,3.5
14087930,3,4
14087930,4,4.5
14087930,5,5
5051993,1,3
5051993,2,3.5
5051993,3,4
5051993,4,4.5
5051993,5,5
14621957,1,3
14621957,2,3.5
14621957,3,4
14621957,4,4.5
14621957,5,5
1253978,1,3
